category,item,status,reason,path,official_url
statements,alter-table-computed-column-definition-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-table-computed-column-definition-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-table-computed-column-definition-transact-sql?view=sql-server-ver17
statements,alter-table-index-option-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-table-index-option-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-table-index-option-transact-sql?view=sql-server-ver17
statements,alter-table-table-constraint-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-table-table-constraint-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-table-table-constraint-transact-sql?view=sql-server-ver17
statements,alter-table-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/statements/alter-table-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-table-transact-sql?view=sql-server-ver17
statements,alter-trigger-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-trigger-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-trigger-transact-sql?view=sql-server-ver17
statements,alter-user-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-user-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-user-transact-sql?view=sql-server-ver17
statements,alter-view-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-view-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-view-transact-sql?view=sql-server-ver17
statements,alter-workload-group-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-workload-group-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-workload-group-transact-sql?view=sql-server-ver17
statements,alter-xml-schema-collection-transact-sql,MIXED_MODEL,基础对象 DDL 可映射，完整选项需要 SQL Server 专用模型,docs/t-sql/statements/alter-xml-schema-collection-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-xml-schema-collection-transact-sql?view=sql-server-ver17
statements,backup-certificate-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/backup-certificate-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/backup-certificate-transact-sql?view=sql-server-ver17
statements,backup-master-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/backup-master-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/backup-master-key-transact-sql?view=sql-server-ver17
statements,backup-service-master-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/backup-service-master-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/backup-service-master-key-transact-sql?view=sql-server-ver17
statements,backup-symmetric-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/backup-symmetric-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/backup-symmetric-key-transact-sql?view=sql-server-ver17
statements,backup-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/backup-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/backup-transact-sql?view=sql-server-ver17
statements,begin-conversation-timer-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/begin-conversation-timer-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/begin-conversation-timer-transact-sql?view=sql-server-ver17
statements,begin-dialog-conversation-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/begin-dialog-conversation-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/begin-dialog-conversation-transact-sql?view=sql-server-ver17
statements,bulk-insert-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/bulk-insert-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/bulk-insert-transact-sql?view=sql-server-ver17
statements,close-master-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/close-master-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/close-master-key-transact-sql?view=sql-server-ver17
statements,close-symmetric-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/close-symmetric-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/close-symmetric-key-transact-sql?view=sql-server-ver17
statements,collation-precedence-transact-sql,HOOK_ONLY,可作为标识符/类型/排序规则转换规则处理,docs/t-sql/statements/collation-precedence-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/collation-precedence-transact-sql?view=sql-server-ver17
statements,collations,HOOK_ONLY,可作为标识符/类型/排序规则转换规则处理,docs/t-sql/statements/collations.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/collations?view=sql-server-ver17
statements,copy-into-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/copy-into-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/copy-into-transact-sql?view=sql-server-ver17
statements,create-aggregate-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-aggregate-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-aggregate-transact-sql?view=sql-server-ver17
statements,create-application-role-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-application-role-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-application-role-transact-sql?view=sql-server-ver17
statements,create-assembly-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-assembly-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-assembly-transact-sql?view=sql-server-ver17
statements,create-asymmetric-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-asymmetric-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-asymmetric-key-transact-sql?view=sql-server-ver17
statements,create-availability-group-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-availability-group-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-availability-group-transact-sql?view=sql-server-ver17
statements,create-broker-priority-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-broker-priority-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-broker-priority-transact-sql?view=sql-server-ver17
statements,create-certificate-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-certificate-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-certificate-transact-sql?view=sql-server-ver17
statements,create-column-encryption-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-column-encryption-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-column-encryption-key-transact-sql?view=sql-server-ver17
statements,create-column-master-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-column-master-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-column-master-key-transact-sql?view=sql-server-ver17
statements,create-columnstore-index-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/create-columnstore-index-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-columnstore-index-transact-sql?view=sql-server-ver17
statements,create-contract-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-contract-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-contract-transact-sql?view=sql-server-ver17
statements,create-credential-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-credential-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-credential-transact-sql?view=sql-server-ver17
statements,create-cryptographic-provider-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-cryptographic-provider-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-cryptographic-provider-transact-sql?view=sql-server-ver17
statements,create-database-audit-specification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-database-audit-specification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-database-audit-specification-transact-sql?view=sql-server-ver17
statements,create-database-encryption-key-transact-sql,MODEL_REQUIRED,数据库加密密钥语义需要 SQL Server 管理语句模型,docs/t-sql/statements/create-database-encryption-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-database-encryption-key-transact-sql?view=sql-server-ver17
statements,create-database-scoped-credential-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-database-scoped-credential-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-database-scoped-credential-transact-sql?view=sql-server-ver17
statements,create-database-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/create-database-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-database-transact-sql?view=sql-server-ver17
statements,create-default-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-default-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-default-transact-sql?view=sql-server-ver17
statements,create-endpoint-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-endpoint-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-endpoint-transact-sql?view=sql-server-ver17
statements,create-event-notification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-event-notification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-event-notification-transact-sql?view=sql-server-ver17
statements,create-event-session-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-event-session-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-event-session-transact-sql?view=sql-server-ver17
statements,create-external-data-source-connection-options,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-external-data-source-connection-options.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-external-data-source-connection-options?view=sql-server-ver17
statements,create-external-data-source-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/create-external-data-source-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/create-external-data-source-transact-sql?view=sql-server-ver17
